,_id,asin,overall,reviewText,reviewTime,reviewerID,summary,unixReviewTime,verified
81,Row(oid='644ead18f66a6378caef09df'),B019D6LR8U,4,Cool. Works well but it doesn't allow alexa to repeat the surprise me recipes....which sucks because they sound good,"07 22, 2016",A1AXBN25KBBWSC,Works great,1469145600,FALSE
82,Row(oid='644ead18f66a6378caef0a16'),B019DB6YNI,1,"Could not get it to stop, ""sorry, I'm having some trouble."" also is a pain to even get alexa to tell you how much time has elapsed.","01 22, 2018",A3UIAJJNJPZ7XL,Had to disable,1516579200,FALSE
83,Row(oid='644ead18f66a6378caef0a49'),B019G0M2WS,5,Sometimes alexa misunderstands my answers but overall a great skill. I try to play every night,"09 10, 2018",A1YPM4UFFQVRTT,It's fun.,1536537600,FALSE
84,Row(oid='644ead18f66a6378caef0b00'),B019G0M2WS,1,Really enjoyed playing Jeopardy! until today when the alexa skill quit working correctly,"08 6, 2018",A2PTMXFTQFGISJ,What went wrong?,1533513600,FALSE
85,Row(oid='644ead18f66a6378caef0b4e'),B019G0M2WS,5,Open the app in case you ccant understand alexa's occasionally bad pronunciation,"07 24, 2018",A309BNMJJK2TB,Lots of fun,1532390400,FALSE
86,Row(oid='644ead18f66a6378caef0b7c'),B019G0M2WS,4,"alexa is sometimes difficult to understand, but the answers are enjoyable. fun to play with a group. :)","07 22, 2018",A4SXGZM8VHY8T,good fun,1532217600,FALSE
87,Row(oid='644ead18f66a6378caef0be2'),B019G0M2WS,2,"This used to be a great app. Now alexa can't speak clearly, can't understand what is said to her, and will randomly quit in the middle of playing. What happened?","04 26, 2018",A2RIR8RXHT1M93,This used to be a great app. Now alexa can't speak clearly,1524700800,FALSE
88,Row(oid='644ead18f66a6378caef0c6a'),B019J1T6AU,1,Doesn't work for me... I enabled the skill but alexa keeps saying I can't help u with that or something along those lines,"12 27, 2015",ATIUJMDGFXUNK,Didn't work for me,1451174400,FALSE
89,Row(oid='644ead18f66a6378caef0c6b'),B019J1T6AU,5,"Works just fine, enable it, and don't try so hard. I said ""alexa, what do the stars say?"" Alexa then asked what sign?, I said Cancer then alexa gave me my horoscope. very simple, just relax, and use regular voice.","12 26, 2015",A1G92LFX68HA2T,"don't try to out guess alexa, just relax.",1451088000,FALSE
90,Row(oid='644ead18f66a6378caef0cac'),B019NU7L5O,5,"Some variety to keep interest
Easy way to test alexa","09 27, 2017",A2YWLU26C6DVPK,Fun,1506470400,FALSE
91,Row(oid='644ead18f66a6378caef0d02'),B019NU7L5O,3,"Flatulence volume could be higher. It seems to be less intense than the general volume of Alexa at the time. I'm not asking that she blow an o-ring in the process, but at least match the volume of her voice.  The key phase is dumb. ""Alexa, ask for a fart"".  How about ""alexa, fart for me"".","01 16, 2016",A3MHHNCT3N1TU0,3 out of 5 - Volume and trigger phrase,1452902400,FALSE
92,Row(oid='644ead18f66a6378caef0d1b'),B019NU7L5O,5,"There are 2 main ways for a person making an app for alexa to have its users interact. The ""ask"" and "" tell"" commands. These skills are made by people like you and me. Not amazon programmers sitting in a room programming all day and night. Just regular people who have taken an interest in making something for an amazon echo to do.  The ask for a fart command was one of 2 choices. Ask or tell. So to those of you who are putting down this app or the person who made it or even amazon, remember from now on, don't be so rude.

This app is a bit of fun. Thank you for making it","01 3, 2016",AUK17L9JZJQQC,Great app,1451779200,FALSE
93,Row(oid='644ead18f66a6378caef0d2a'),B019NU7L5O,5,I have invested in the alexa and it has been a lot of fun and if you need a good laugh just ask for the fast app and her jokes it can lighten your day,"12 29, 2015",A1NR45D4CM4G2W,Fart app and jokes,1451347200,FALSE
94,Row(oid='644ead18f66a6378caef0dff'),B019SDNNC6,5,The best trick alexa can do is make me laugh... and this is one of those few skill apps that succeed in that goal!,"12 26, 2015",A1R694SHMPSUR9,I snorted.  Yup.  SNORTED.,1451088000,FALSE
95,Row(oid='644ead18f66a6378caef0e2f'),B019X6M400,4,"If setup hangs from your phone, try completing setup at alexa.amazon.com  That's what it took to finally work for me. Now it's pretty kickass.","06 8, 2016",A8PGT6MQJ5IAL,Fixed - Installation hang,1465344000,FALSE
96,Row(oid='644ead18f66a6378caef0e52'),B019YJAFPM,1,Just got mastermind it's free and it works to have alexa to make calls and send text,"08 29, 2017",A1DY3TQVTKQ8NT,Doesn't work,1503964800,FALSE
97,Row(oid='644ead18f66a6378caef0e7d'),B019YJAFPM,5,"Skill stopped working. I contacted alexa CS.  Per CS, I disabled and re-enabled and entered ooma account info again.  It works again.

I use it for dialing my contacts.  I don't use ooma voice mail so I can't speak to that.

Since this is the first glitch I have had I will leave the 5 stars.","05 11, 2017",ACN0AFLU71MHY,Had to disable and reenable,1494460800,FALSE
98,Row(oid='644ead18f66a6378caef0e7e'),B019YJAFPM,1,"""Sorry, could not complete that request because there was a problem."" That's all alexa will tell me when I ask her to use ooma to play my voicemail. I have no idea what the problem is. No troubleshooting faqs with this either. Another feature from ooma that used to work","05 10, 2017",A2YPWR6YXX5WZ6,It no longer works,1494374400,FALSE
99,Row(oid='644ead18f66a6378caef0e83'),B019YJAFPM,1,"same phone number and password that works to login to my.ooma.com does not work when trying to link ooma alexa skills... simply does not work, I get message ""No account found for that phone number and password"" where I'm 100% positive I have correct info","05 6, 2017",A3HJ5W7PM3UXLE,does not work at all,1494028800,FALSE
100,Row(oid='644ead18f66a6378caef0e84'),B019YJAFPM,1,Nothing works for Ooma app after a few days of use - can't link account now no matter what - can't verify with a call to phone number with code - fix this asap plz. Main reason I use alexa in my work from home environment as a phone secretary of sorts.... could be really cool if it was stable?,"05 5, 2017",A3MPQZX7KUJH8B,Worked fine for a week...,1493942400,FALSE
101,Row(oid='644ead18f66a6378caef0ea8'),B019YJAFPM,4,"I used my ooma telo to link with alexa my daddy gave an ooma telo to me, but I haven't used it yet. Not sure if it will work or not. Remember, you never know until you find out!","01 31, 2017",AEAI0DSZYSYGO,Have an ooma telo and 4 alexas but didn't use yet,1485820800,FALSE
102,Row(oid='644ead18f66a6378caef0eb7'),B019YJAFPM,1,"Maybe I need to give ""ooma"" 5 stars and ""alexa"" 1 star.. I'm so upset with all the cash I put out thinking (and believing that Amazon put it like you could call ""Mom"" and be able to talk to her as a speaker phone on this echo dot 2. I threw hard earned cash at this Amazon Scam believing what others were led to believe, ""just say call Mom and you would be talking to Mom if you buy echo dot 2 and ooma and pay for a ooma account plus all the other crap I have bought. I have tons of Amazon products and have spent a ton of cash on Amazon. My frustration with this mess and wasted holiday hours trying to setup something that doesn't even work has changed my entire feelings on shopping on Amazon. Alexa does work well, but when the most important feature does NOT, it makes you actually feel stupid that you were conned into wasting time and money on OOMA and ECHO DOT new and improved 2nd generation.. I'm totally sick! Why have someone call then hand you the phone? The point was to not have to use my phone.. I'm sure going to remember this Christmas!!! ugh :-(","12 26, 2016",AF3NOWTMAJKLM,Look Out Overstock Here I Come!,1482710400,FALSE
103,Row(oid='644ead18f66a6378caef0ed1'),B019YJAFPM,4,Took a few tries to get ooma set up correctly. Biggest error was uploading contacts from cell without manually adding favorites to ooma. That done use alexa skill to setup and link. Baby steps for new interfacing electronics makes success more likely. May upgrade to a 5 if and when able to link my diy alarm system into the setup.,"08 10, 2016",A1H1DYVLS463VS,Worth the effort to link ooma and alexa.,1470787200,FALSE
104,Row(oid='644ead18f66a6378caef0efe'),B019YJAFPM,1,I agree. Why can't  alexa dial and work as a cordless phone?  That would make sense and be very useful.,"02 18, 2016",AOEYW9XAC0Z7B,Try harder,1455753600,FALSE
105,Row(oid='644ead18f66a6378caef0f1d'),B019YJAFPM,1,"I enabled Ooma skill to hear my voicemail .  It does not work. I did all the customery things ,My ooma account indicates that I have activated alexa, I received an email from ooma confiriming the same.  But Alexa says I have to register an ooma account! Tried disabling and reinstalling ., but no luck. Funny it will dial a number after using a nickname for each number I am calling but that feature is of little use to me as my phone directory is easiier to use. Nice try but no cigar!","01 9, 2016",A2T3EKAKZOTE2D,Voicemail doen't work,1452297600,FALSE
106,Row(oid='644ead18f66a6378caef0f23'),B019YJAFPM,4,Love this.....would be better if u  could speak tru alexa but this helps alot. Sometimes i just want to make a quick call when my hands are busy....this way i can at least get the person on the line......dont complain just come up with a  better version....tha ks ooma,"01 2, 2016",A238AL5QVFSY08,A skill that i have been waiting for,1451692800,FALSE
107,Row(oid='644ead18f66a6378caef0f49'),B019ZY1ECY,1,Doesn't recognize or can't find basic stocks. Probably not an issue with fidelity... but more so with alexa not understanding.,"02 5, 2017",A15E24PPFSDJUR,Not good at all.,1486252800,FALSE
108,Row(oid='644ead18f66a6378caef101a'),B01A637FE4,3,"I like the concept but please please allow Alexa to continually read.  If I ask for genesis chapter 2 I want her to keep reading through from chapter to chapter moving on from book to book until I  cancel.  I don't want to have to start the skill all the way from beginning with alexa just to get to next chapter or book of the bible.  Or have her ask should she continue to next chapter, book etc.  Please do this asap thank you :)","07 17, 2016",A1HRBDCJH88M3Q,Continuous reading option,1468713600,FALSE
109,Row(oid='644ead18f66a6378caef1032'),B01A6ACVD2,2,"I wish I could arm/disarm in routines. why isn&rsquo;t it discoverable from there? Now i have to tell alexa goodnight and the, &ldquo;tell vivint to arm my security system&rdquo; line. it doesn&rsquo;t really make it easy to use and so i end up using the app instead.","04 4, 2018",A1WJD0PZEF78DH,It&rsquo;s okay..,1522800000,FALSE
110,Row(oid='644ead18f66a6378caef1049'),B01A6ACVD2,1,"alexa always automatically enable the vivint skill and ask me to link the account, but I DO NOT need this skill, and I have to ask the Alexa again to turn on the light.","01 11, 2018",A26V02BCMUOU3U,alexa always automatically enable the vivint skill and ask me ...,1515628800,FALSE
111,Row(oid='644ead18f66a6378caef1059'),B01A6ACVD2,5,I linked my firestick and my Alexa and now I can tell alexa to display my cameras on my TV!  Vivint is years ahead of the competition!!,"12 4, 2017",A6SUXJNIB36G9,My cameras show on my TV!  Mind blown!,1512345600,FALSE
112,Row(oid='644ead18f66a6378caef1077'),B01A6ACVD2,5,"Amazing. Don't know why there are so many 1 star ratings. People say they can't log in and that their username and password aren't valid. But mine works like a charm. So many skills for alexa in this app.

True technology at its finest. ","07 13, 2017",A2QFF84H4UBNIG,Perfect.,1499904000,FALSE
113,Row(oid='644ead18f66a6378caef108d'),B01A6ACVD2,1,It worked flawlessly and all of a sudden it doesn't work at all. I uninstalled thebalexa app forgot all the devices and still nothing. Trying to call amazon for tech support we'll see where it goes.,"12 24, 2016",AXNR036CXEYE4,Was working good but not anymore.,1482537600,FALSE
